torch.nn.Bilinear,65.46357179,
torch.nn.CELU,67.78765178,
torch.nn.CTCLoss,1.735422373,
torch.nn.ChannelShuffle,52.24870872,
torch.nn.ConstantPad1d,70.32478738,
torch.nn.ConstantPad2d,74.91828918,
torch.nn.ConstantPad3d,74.30241442,
torch.nn.Conv1d,10.07238317,
torch.nn.Conv2d,56.29280376,
torch.nn.Conv3d,59.43073845,
torch.nn.ConvTranspose1d,55.98088598,
torch.nn.ConvTranspose2d,58.64453769,
torch.nn.ConvTranspose3d,57.74765468,
torch.nn.CosineSimilarity,79.43808651,
torch.nn.CrossEntropyLoss,55.30827355,
torch.nn.Dropout,14.09927773,
torch.nn.Dropout2d,68.85496831,
torch.nn.Dropout3d,52.40109253,
torch.nn.ELU,60.82031608,
torch.nn.Embedding,57.24825239,
torch.nn.EmbeddingBag,49.798944,
torch.nn.FeatureAlphaDropout,62.33617139,
torch.nn.Flatten,72.83478951,
torch.nn.Fold,60.58267236,
torch.nn.FractionalMaxPool2d,50.3333497,
torch.nn.GELU,71.80848241,
torch.nn.GLU,10.07298946,
torch.nn.GRU,59.32140112,
torch.nn.GRUCell,56.46022582,
torch.nn.GroupNorm,52.41352391,
torch.nn.Hardshrink,76.80452776,
torch.nn.Hardsigmoid,65.24538493,
torch.nn.Hardswish,66.73645377,
torch.nn.Hardtanh,10.02473426,
torch.nn.HingeEmbeddingLoss,87.43908167,
torch.nn.HuberLoss,71.99969578,
torch.nn.Identity,65.3426342,
torch.nn.InstanceNorm1d,65.7902317,
torch.nn.InstanceNorm2d,84.2563026,
torch.nn.InstanceNorm3d,57.74868512,
torch.nn.KLDivLoss,71.85950804,
torch.nn.L1Loss,60.25608611,
